query,recipe_id,recipe_name,Relevance,
pumpkin pie,13921,Pam's Pumpkin Pie,5,
pumpkin pie,24157,Baked Pumpkin Pie Oatmeal,5,
pumpkin pie,8688,Pick-Me-Up Pumpkin Latte,3,
pumpkin pie,18098,Fat Free Pumpkin Pie to Die For!,4,
pumpkin pie,6210,Autumn Pumpkin Popcorn,2,
pumpkin pie,50417,Pumpkin Pudding,2,
pumpkin pie,33996,Chunky Pumpkin Pie,4,
pumpkin pie,32931,Squirnip,0,
pumpkin pie,44334,Pumpkin Pie - Easiest Ever,5,
pumpkin pie,17672,Pumpkin Pie Granola,5,
pumpkin pie,13450,Mmmmm... Pumpkin Mousse,3,
pumpkin pie,14168,My Pumpkin Pie Oatmeal,4,
pumpkin pie,24636,Pumpkin Figs Pie,4,
pumpkin pie,29880,Quick Pumpkin Pudding,2,
pumpkin pie,2623,Instant Gingerbread Coffee,0,
pumpkin pie,37810,Pumpkin Pie Smoothie,4,
pumpkin pie,22089,Sue's Ultra-Light Pumpkin Chiffon Pie,5,
pumpkin pie,3433,Pumpkin Pie Oatmeal,4,
pumpkin pie,30697,Easy Pumpkin Flan,2,
pumpkin pie,18841,Grandma's Pumpkin Pie,5,
pumpkin pie,47044,Grammy's Pumpkin Pie,5,
pumpkin pie,16016,Prize Winning Pumpkin Pie,5,
pumpkin pie,18224,Pumpkin Pie - Prize Recipe,5,
pumpkin pie,26450,Individual Frosty Pumpkin Custards,2,
pumpkin pie,38867,Pumpkin Pie Roll Ups,4,
pumpkin pie,30574,Easy As It Can Be Light Pumpkin Pie Pudding,4,
pumpkin pie,33103,Microwave Pumpkin Butter,2,
pumpkin pie,57059,Mom's Creamy Pumpkin Pie,4,
pumpkin pie,36673,Pumpkin Pies,5,
pumpkin pie,402,Pumpkin-Oat Bran Muffins,2,
pumpkin pie,4280,Crustless Pumpkin Pie Custard,3,
pumpkin pie,530,Substitution for Pumpkin Pie Spice,3,
pumpkin pie,55336,Pumpkin Pudding,2,
pumpkin pie,38829,Pumpkin Brownies Simple &amp; Low-Fat,2,
pumpkin pie,56886,Easy Pumpkin Bran Muffins,2,
pumpkin pie,44419,Dreamy Apple Butter Pumpkin Pie,4,
pumpkin pie,22993,&quot; Healthy&quot; Pumpkin Pie,4,
pumpkin pie,38769,Mary Lohr's Pumpkin Pie,4,
pumpkin pie,23134,Mom's Pumpkin Pie,4,
pumpkin pie,41359,Pumpkin Pancakes Low Cal Taste Great,2,
pumpkin pie,41534,Classic Pumpkin Pie,4,
pumpkin pie,23469,Pumpkin Custard &quot;pie&quot;--Low Fat and Delicious.,4,
pumpkin pie,6559,The Best Pumpkin Pie ever,3,
pumpkin pie,34100,Sweet Potato-Pumpkin Pie,3,
pumpkin pie,37240,Homemade Pumpkin Pie Spice,3,
pumpkin pie,24850,Ww Pumpkin Pie With Graham Cracker Crust,4,
pumpkin pie,37710,Maple Pumpkin Micro Pies,4,
pumpkin pie,41865,Pumpkin Pie With Graham Cracker Crust,4,
pumpkin pie,18039,Healthy Pumpkin Pie,5,
pumpkin pie,24684,Pumpkin Pie Filling,3,
pumpkin pie,21803,Pumpkin Pie-Sicles (Popsicles),3,
pumpkin pie,51526,Pumpkin Custard,2,
pumpkin pie,18014,Penzey's Pumpkin Puffs,2,
pumpkin pie,22593,Pumpkin Spread,2,
pumpkin pie,50936,Pumpkin Pie Cake,3,
pumpkin pie,20336,Pumpkin Pie Spice Syrup,3,
pumpkin pie,13376,Easy Pumpkin Pudding or Pie,3,
pumpkin pie,29657,Tennessee Pumpkin Pie,4,
pumpkin pie,47438,Fat Free Pumpkin Cream Cheese Pie (Lacto Ovo),3,
pumpkin pie,44116,Delicious Pumpkin Pie,5,
pumpkin pie,14634,Showbizz's 20-Minute Sweet Potatoes,0,
pumpkin pie,4058,Healthy Pumpkin Pie Oatmeal,3,
pumpkin pie,38708,Grandma's Pumpkin Pie,4,
pumpkin pie,41430,Microwave Pumpkin Butter,3,
pumpkin pie,47411,Martha Stewart's Pumpkin Pie,4,
pumpkin pie,20446,No-Fault Pumpkin Pie,4,
pumpkin pie,19612,Sherry's Fresh &amp; Easy  Pumpkin Pie,4,
pumpkin pie,46113,Healthy Pumpkin Pancakes,2,
pumpkin pie,17460,Make Ahead Pumpkin Breakfast Quinoa - Gluten Free Fall Breakfast,1,
pumpkin pie,43911,Pumpkin Pie,4,
pumpkin pie,24248,Pumpkin Bread Pudding - Caramel Apple &amp; Pecans,2,
pumpkin pie,40075,Instant Apple Crisp,0,
pumpkin pie,30819,Pumpkin Pie,4,
pumpkin pie,54482,Phyllo Chiffon Pie,1,
pumpkin pie,48075,Healthy Pumpkin Pie,4,
buffalo chicken,49704,Healthy Buffalo Chicken Salad,4,
buffalo chicken,40328,Crispy Oven Fried Buffalo Chicken Strips,4,
buffalo chicken,36965,Crock Pot Buffalo Chicken Lettuce Wraps,5,
buffalo chicken,36448,Crock Pot Buffalo Chicken Lettuce Wraps,5,
buffalo chicken,30684,Buffalo Chili,2,
buffalo chicken,18668,Dad's Buffalo Chicken Pizza,4,
buffalo chicken,36154,Healthy Slow Cooker Buffalo Chicken Dip,4,
buffalo chicken,8634,Healthy Spaghetti,1,
buffalo chicken,49204,Pucker Butt Buffalo Meat Chili,2,
buffalo chicken,16400,Buffalo Wing Potatoes,4,
buffalo chicken,41537,Buffalo Chicken Salad,4,
buffalo chicken,37114,Crock Pot Buffalo Chicken,5,
buffalo chicken,45612,Buffalo Shrimp,3,
buffalo chicken,56604,Buffalo Chicken Wontons,5,
buffalo chicken,7216,Spicy Buffalo Chicken Wraps,5,
buffalo chicken,21629,Killer Buffalo Dip - Low Fat!,3,
buffalo chicken,13856,Buffalo Meatballs &amp; Gravy,3,
buffalo chicken,29447,Buffalo Meatballs,3,
buffalo chicken,43209,Chili With Buffalo Meat - Home  Home on the Range!,3,
buffalo chicken,45317,Baked Buffalo Style Chicken Sandwich,4,
buffalo chicken,198,Bison Meat Loaf #1 (Buffalo),3,
buffalo chicken,48197,Buffalo Meatloaf,2,
buffalo chicken,23593,Buffalo Stew,2,
buffalo chicken,1735,Buffalo Chicken Tenders,4,
buffalo chicken,41806,Buffalo Chicken Wrap,4,
buffalo chicken,46312,Buffalo-Style Chicken Strips(5 Ww Points),4,
buffalo chicken,36881,Buffalo Chicken Rolls,5,
buffalo chicken,9967,Buffalo Grilled Cauliflower (Healthy &quot;Wings&quot;),2,
buffalo chicken,40630,Great Oven Baked Buffalo Chicken Tenders!!!,3,
buffalo chicken,43322,Healthy Tacos,1,
buffalo chicken,54874,Jean's Chili,0,
buffalo chicken,53456,Buffalo Meatloaf,2,
buffalo chicken,10016,Beer Marinade for Fajitas,1,
buffalo chicken,55605,Unique Meat Chili,1,
buffalo chicken,33676,Ruby Tuesday's Buffalo Chicken Wontons,4,
buffalo chicken,16029,Ww 6 Pt. Buffalo Chicken Strips,5,
buffalo chicken,48367,Dama Bianca (Fennel and Celery Salad),4,
buffalo chicken,25988,Bison Chili,1,
buffalo chicken,38627,Buffalo Chicken Rolls,5,
buffalo chicken,2715,Caprese Pasta,1,
buffalo chicken,46047,Perfect Bison Burgers,2,
buffalo chicken,36451,Heavy Kodo Meatball Stew,2,
buffalo chicken,13243,Grilled Buffalo Shrimp,2,
buffalo chicken,49558,Simple Red Rice With/Without Meat,1,
buffalo chicken,26722,Healthy Tostadas,0,
buffalo chicken,6572,Travelin' Chili - Five Can Chili,0,
buffalo chicken,32146,Simple Sour Cream Zucchini Potato Beef Meal,0,
buffalo chicken,35846,Bison Zucchini Burgers,1,
buffalo chicken,17073,Healthy Bison Chili,0,
buffalo chicken,32474,Cooking Boneless Skinless Chicken Breast,2,
buffalo chicken,29928,Easy Chicken &amp; Rice Soup,2,
buffalo chicken,22017,Poached Chicken Breast  (Crock Pot),2,
buffalo chicken,48887,Kimbell Museum Southwest Chicken Soup,2,
buffalo chicken,37674,Crock Pot Chicken and Gravy,2,
buffalo chicken,52876,Fig and Chicken Yakitori,2,
buffalo chicken,2329,(My Own Lazy Day Recipe)  Chicken Noodle Soup,2,
buffalo chicken,32652,Yogurt Chicken,2,
buffalo chicken,10877,Low Carb Balsamic Chicken,2,
buffalo chicken,43459,Chicken Salsa Soup,2,
buffalo chicken,20828,BBQ Pulled Chicken Sandwiches,2,
buffalo chicken,46179,Cream of Chicken With Rice on Toast,2,
buffalo chicken,29238,Down-Home Chicken &amp; Noodles,2,
buffalo chicken,52745,Lemon Basil Chicken Crunch,2,
buffalo chicken,47264,Low Carb Chicken Soup,2,
buffalo chicken,30376,Seasoned Chicken with Soup Gravy,2,
buffalo chicken,27055,Grandma D's Chicken Noodle Soup,2,
buffalo chicken,57044,Spicy Chicken and White Bean Soup,2,
buffalo chicken,45047,Crock Pot Fiesta Chicken,2,
buffalo chicken,31380,Simple BBQ Chicken,2,
buffalo chicken,12249,Crunchy Chicken and Rice Casserole,2,
buffalo chicken,49941,Easy BBQ Chicken Sandwiches,2,
buffalo chicken,9986,Easy Crockpot Chicken and Dressing,2,
buffalo chicken,33305,Southwest Chicken,2,
buffalo chicken,13513,Strawberry Spinach Salad With Chicken Breast,2,
buffalo chicken,18580,Chicken Breast With Creamy Mushroom Sauce,2,
buffalo chicken,32134,Green Chili Chicken,2,
buffalo chicken,20620,Authentic Chicken Marsala,2,
buffalo chicken,548,Greek Lemon Chicken Soup,2,
buffalo chicken,25300,Lemon Chicken,2,
buffalo chicken,3055,Chicken Cordon Bleu,2,
buffalo chicken,7467,Honey Chicken Thighs,2,
buffalo chicken,34543,Garlic And Herbs Chicken,2,
buffalo chicken,32535,Crunchy No-Fry Chicken,2,
buffalo chicken,1103,Spicy Honey-Brushed Chicken Thighs,2,
buffalo chicken,21115,Shredded Mexican Chicken,2,
buffalo chicken,39936,Esther's Chicken Soup,2,
buffalo chicken,34701,Mysterious Chicken's Grilled Chicken,2,
buffalo chicken,28828,Chicken Breasts w/Sun-Dried Tomato and Garlic,2,
buffalo chicken,38464,Quick Chicken Parmesan,2,
buffalo chicken,50233,Fruit Salad Marinated Chicken,2,
buffalo chicken,3114,Chicken Tortilla Soup (Quick),1,
buffalo chicken,44220,Sticky Marmalade Chicken,2,
buffalo chicken,18817,Rachel's Chicken Soup,2,
buffalo chicken,28370,Herb Baked Chicken Breasts,2,
buffalo chicken,34691,White Sherry Chicken,1,
buffalo chicken,51111,Chicken and Spinach Wild Rice Soup,1,
buffalo chicken,398,Tarragon Chicken Casserole,1,
buffalo chicken,27844,Steeped Chicken,1,
buffalo chicken,16566,Baked Taco Chicken Fingers,1,
buffalo chicken,15910,Rosemary Chicken With Apples and Onions,1,
buffalo chicken,53954,Southwest Chicken,1,
buffalo chicken,19089,Low Carb breaded Chicken,1,
buffalo chicken,2230,Crock Pot Chicken Chowder,1,
buffalo chicken,54919,Cheesy Chicken &amp; Rice Bake,2,
buffalo chicken,56799,Crock Pot Chicken &amp; Rice,1,
buffalo chicken,4246,Light Teriyaki Chicken,2,
buffalo chicken,18656,Slow Cooker Chicken Filling,2,
buffalo chicken,1570,Lemon Garlic Chicken Breasts,1,
buffalo chicken,31289,Salsa and Coke Chicken,1,
buffalo chicken,53474,Chicken Breasts,1,
chicken wings,41020,Huli Huli Chicken Wings,5,
chicken wings,47492,Mock Chicken Wings,5,
chicken wings,36118,Basic Fry Batter/Wing Batter,5,
chicken wings,34658,Gooey Soy Sauce Chicken Wings - Dairy Free,5,
chicken wings,11786,Sweet &amp; Hot BBQ Sauce,5,
chicken wings,40338,Nut Butterfly,4,
chicken wings,16790,Bacon Jam Wings,5,
chicken wings,34587,Fried Chicken Marinade,5,
chicken wings,35987,Salted Carmel Chicken Wings Sauce,3,
chicken wings,49704,Healthy Buffalo Chicken Salad,4,
chicken wings,40208,Healthy Chicken Wing Salad,3,
chicken wings,16400,Buffalo Wing Potatoes,2,
chicken wings,39587,Carol's Chicken Soup,2,
chicken wings,14291,Sweet Chipotle Wing Glaze,4,
chicken wings,56118,Super Easy Tortillas,2,
chicken wings,48959,Pineapple Butterfly Salad-For Kids,4,
chicken wings,17855,Turkey Marinade,2,
chicken wings,48832,Onion Wings,4,
chicken wings,27552,Blackberry BBQ Sauce 1998,3,
chicken wings,44133,Hell-Fire Habanero Wing Sauce,3,
chicken wings,31293,Paprika Chicken With Rice,3,
chicken wings,2164,Winger's Wing Sauce,3,
chicken wings,9967,Buffalo Grilled Cauliflower (Healthy &quot;Wings&quot;),2,
chicken wings,18668,Dad's Buffalo Chicken Pizza,2,
chicken wings,47576,Rich Pan Gravy for Turkey,1,
chicken wings,56556,1-2-3! Extreme Barbecue Sauce,1,
chicken wings,26424,Roasted Potatoes,1,
chicken wings,52028,Grandma Lee's Stuffing,1,
chicken wings,45612,Buffalo Shrimp,1,
chicken wings,37489,Thai Sweet Chili Sauce,1,
chicken wings,1528,Amazing Taco Seasoning,1,
chicken wings,16958,Pool Party Cake,0,
chicken wings,10805,Ancho Chile and Citrus Ketchup,0,
chicken wings,1274,Polish Angel Wings-Chrusciki,1,
chicken wings,34599,Bugwiches,0,
chicken wings,47484,Lunenburg Sauerkraut Dressing (For Turkey),0,
chicken wings,1031,Homemade Stock,0,
chicken wings,9894,Rotisserie  Turkey,1,
chicken wings,25546,Maple Orange Cornish Hens,0,
chicken wings,351,Copycat Franks Red Hot Sauce,0,
chicken wings,38751,Game Hens With Pesto Rub and Roasted Potatoes,0,
chicken wings,19548,Fruit Critters with Peanut Butter Yogurt Dip,0,
chicken wings,16765,Beans that Aren't Quite Refries  &quot;Winging It&quot; Style,0,
chicken wings,5140,Unknownchef86's Microwave Soft Vanilla Caramels,0,
chicken wings,18926,Hungarian Deep-Fried Angel Wing Cookies (Csoroge),2,
chicken wings,32474,Cooking Boneless Skinless Chicken Breast,1,
chicken wings,29928,Easy Chicken &amp; Rice Soup,1,
chicken wings,22017,Poached Chicken Breast  (Crock Pot),1,
chicken wings,48887,Kimbell Museum Southwest Chicken Soup,1,
chicken wings,37674,Crock Pot Chicken and Gravy,2,
chicken wings,52876,Fig and Chicken Yakitori,2,
chicken wings,2329,(My Own Lazy Day Recipe)  Chicken Noodle Soup,1,
chicken wings,32652,Yogurt Chicken,1,
chicken wings,10877,Low Carb Balsamic Chicken,1,
chicken wings,43459,Chicken Salsa Soup,1,
chicken wings,20828,BBQ Pulled Chicken Sandwiches,1,
chicken wings,46179,Cream of Chicken With Rice on Toast,1,
chicken wings,29238,Down-Home Chicken &amp; Noodles,1,
chicken wings,52745,Lemon Basil Chicken Crunch,1,
chicken wings,47264,Low Carb Chicken Soup,1,
chicken wings,30376,Seasoned Chicken with Soup Gravy,1,
chicken wings,27055,Grandma D's Chicken Noodle Soup,1,
chicken wings,57044,Spicy Chicken and White Bean Soup,1,
chicken wings,45047,Crock Pot Fiesta Chicken,1,
chicken wings,31380,Simple BBQ Chicken,1,
chicken wings,12249,Crunchy Chicken and Rice Casserole,1,
chicken wings,49941,Easy BBQ Chicken Sandwiches,1,
chicken wings,9986,Easy Crockpot Chicken and Dressing,1,
chicken wings,33305,Southwest Chicken,1,
chicken wings,13513,Strawberry Spinach Salad With Chicken Breast,1,
chicken wings,18580,Chicken Breast With Creamy Mushroom Sauce,1,
chicken wings,32134,Green Chili Chicken,1,
chicken wings,20620,Authentic Chicken Marsala,1,
chicken wings,548,Greek Lemon Chicken Soup,1,
chicken wings,25300,Lemon Chicken,1,
chicken wings,3055,Chicken Cordon Bleu,1,
chicken wings,7467,Honey Chicken Thighs,1,
chicken wings,34543,Garlic And Herbs Chicken,1,
chicken wings,32535,Crunchy No-Fry Chicken,1,
chicken wings,1103,Spicy Honey-Brushed Chicken Thighs,1,
chicken wings,21115,Shredded Mexican Chicken,1,
chicken wings,39936,Esther's Chicken Soup,1,
chicken wings,34701,Mysterious Chicken's Grilled Chicken,1,
chicken wings,28828,Chicken Breasts w/Sun-Dried Tomato and Garlic,1,
chicken wings,38464,Quick Chicken Parmesan,1,
chicken wings,50233,Fruit Salad Marinated Chicken,1,
chicken wings,3114,Chicken Tortilla Soup (Quick),1,
chicken wings,44220,Sticky Marmalade Chicken,1,
chicken wings,18817,Rachel's Chicken Soup,1,
chicken wings,28370,Herb Baked Chicken Breasts,1,
chicken wings,34691,White Sherry Chicken,1,
chicken wings,51111,Chicken and Spinach Wild Rice Soup,1,
chicken wings,398,Tarragon Chicken Casserole,1,
chicken wings,27844,Steeped Chicken,1,
chicken wings,16566,Baked Taco Chicken Fingers,1,
chicken wings,15910,Rosemary Chicken With Apples and Onions,1,
chicken wings,53954,Southwest Chicken,1,
chicken wings,19089,Low Carb breaded Chicken,1,
chicken wings,2230,Crock Pot Chicken Chowder,1,
chicken wings,54919,Cheesy Chicken &amp; Rice Bake,1,
chicken wings,56799,Crock Pot Chicken &amp; Rice,1,
chicken wings,4246,Light Teriyaki Chicken,1,
chicken wings,18656,Slow Cooker Chicken Filling,1,
chicken wings,1570,Lemon Garlic Chicken Breasts,1,
chicken wings,31289,Salsa and Coke Chicken,1,
chicken wings,53474,Chicken Breasts,1,
chicken wings,11,Crock Pot Chicken Taco Meat,1,
chicken wings,54992,Teriyaki Barbecued Chicken Sandwiches,1,
chicken wings,19570,Quick and Easy Lemon Pepper Chicken,1,
chicken wings,13498,Chicken &amp; Sweet Corn Soup,1,
roasted beef,22999,Roast Beef Salad,5,
roasted beef,19937,Rotisserie Beef Roast,5,
roasted beef,3783,8 Hour Beef Roast,5,
roasted beef,6226,Crock Pot Pepperoncini Beef Roast,5,
roasted beef,24780,Beef Roast!,5,
roasted beef,23194,A Different Roast Beef Sandwich,5,
roasted beef,73,Perfect Pot Roast (Slow-Cooker),5,
roasted beef,4685,Mahogany Beef,4,
roasted beef,40327,Campbell's French Dip Sandwiches,3,
roasted beef,49935,Southwestern Pot Roast,3,
roasted beef,229,Shredded Beef for Tacos or Burritos,3,
roasted beef,40121,Oktoberfest Savory Pot Roast,3,
roasted beef,10503,Maple-Glazed Roast Beef,5,
roasted beef,744,Crock Pot Beef and Noodles,3,
roasted beef,42943,Roy Rogers Regular Roast Beef Sandwich,5,
roasted beef,507,Crock Pot Beef Barbecue,3,
roasted beef,55612,Roast Beef With Horseradish Potatoes,5,
roasted beef,1079,Italian Beef in the Crock Pot,3,
roasted beef,189,French Dip Roast Beef for the Crock Pot,5,
roasted beef,44521,Olive Garden Chianti Braised Short Ribs for Roast,2,
roasted beef,6818,Better Than Mom's Pot Roast,2,
roasted beef,36454,Beef Roast With Pinto Beans,2,
roasted beef,16295,Pot Roast in the Crock Pot,2,
roasted beef,14166,Basic Beef Stew,3,
roasted beef,37707,Perfect Pot Roast in a Bag,2,
roasted beef,36759,BBQ Roast Beef,5,
roasted beef,26536,Roast Beef Sandwiches With Caramelized Onion,4,
roasted beef,33419,Spicy Beef Sandwich,3,
roasted beef,33174,Crock Pot Roast,2,
roasted beef,9775,Beef Roast With Veggies,5,
roasted beef,37582,Wine Tender Roast,1,
roasted beef,24019,Crockpot Venison Roast,1,
roasted beef,19137,Unknownchef86's Chipotle Pulled Pork  Chicken or Beef,2,
roasted beef,24561,Picante Roast Beef Sandwich With Garlic  Lime  and Green Chile,4,
roasted beef,12454,Tender Roast Beef Hash,4,
roasted beef,7900,Crock Pot French Dip Sandwiches,1,
roasted beef,34861,Roast Beef Roll-Ups,5,
roasted beef,39344,Roast Beef Wraps With Horseradish Coleslaw,4,
roasted beef,13809,Turkey Manhattan,3,
roasted beef,19209,James Beard's Yorkshire Pudding,1,
roasted beef,17306,I-Forgot-To-Thaw-The-Roast Beef!,2,
roasted beef,138,Crock-Pot Beef Roast,3,
roasted beef,2955,Cola Roast,1,
roasted beef,2541,Uncle Bill's French Dip and Roast Beef Sandwich,4,
roasted beef,50231,Chili With Roasted Garlic,2,
roasted beef,37657,Beef-Horseradish Appetizer Toasts,4,
roasted beef,54022,Chunky Beef Chili With Black Beans,2,
roasted beef,37381,Sunday Best Roast Beef With Pan Gravy,3,
roasted beef,41663,Rako's Thai Beef Salad V.1,2,
roasted beef,29390,Crock Pot BBQ - Easy,2,
roasted beef,19733,No Fail Crock Pot Beef Stew,2,
roasted beef,51563,Patrick's Meat Rub (Beef),2,
roasted beef,28776,Crock Pot Italian Roast Beef,5,
roasted beef,11064,Balsamic Beef Roast for Slow Cooking,4,
roasted beef,32333,Beef Soup With Egg Noodles,2,
roasted beef,37706,Roasted Tomato Beef Goulash,2,
roasted beef,35653,Vegas Shepherd's Pie,0,
roasted beef,2517,Braised Beef Pot Roast,3,
roasted beef,47378,Roasted Red Pepper Ditalini Soup,1,
roasted beef,6454,Grannydragon's Pot Roast in Peach Juice,1,
roasted beef,36356,Irish Glazed Corned Beef Brisket,2,
roasted beef,37547,Pantry Pot Roast,1,
roasted beef,29143,BBQ Beef Sandwiches - Crock Pot,3,
roasted beef,9529,Red-Eye Beef Roast,5,
roasted beef,32432,Beef Horseradish Crostini,2,
roasted beef,1544,Beef Noodle Soup,2,
roasted beef,27131,Shredded Beef Tacos,2,
roasted beef,21763,Irish Pot Roast,1,
roasted beef,5186,Mom's Beef Roast,2,
roasted beef,55417,Roast Beef Sandwiches With Mushroom &amp; Onion Gravy,4,
roasted beef,25920,Frenchy Oniony Sandwich,1,
roasted beef,22798,Pot Roast with Mushroom Sauce,1,
roasted beef,7062,Mom's Homemade Vegetable Soup,0,
roasted beef,7976,Danish Red Cabbage,0,
roasted beef,15243,Shredded Beef for Tacos,2,
roasted beef,40049,Savory Onion Pot Roast,1,
roasted beef,47871,&quot;schmeer&quot; for Roasts,1,
roasted beef,29486,Foolproof Roast Beef and Vegetable,4,
roasted beef,37576,French Dip,0,
roasted beef,963,Red Wine Crock Pot Roast,0,
roasted beef,7996,Heart Healthy Beef Stew,2,
roasted beef,13932,Slow-Cooker Chuck Roast Dinner,1,
roasted beef,21185,Tito's Tacos Meat Sauce (Copycat),1,
roasted beef,11983,Sweet and Sour Beef,2,
roasted beef,2446,Lulu's French Dip Roast (Crock Pot),1,
roasted beef,9720,Tiny Pasta in Broth,0,
roasted beef,26567,Fabulous Beef Stew (Crock Pot),2,
roasted beef,30731,Lemon and Onion Marinated Beef,2,
roasted beef,6132,Roasted Garlic Smashed Red Potatoes,1,
roasted beef,36472,Simple Beef Marinade,2,
roasted beef,45542,Bordelonville Hash,0,
roasted beef,19677,Yorkshire Pudding,0,
roasted beef,15927,Browned Potatoes With Roast,1,
roasted beef,19138,Brisket of Beef,2,
roasted beef,38110,Barbecued Beef for Sandwiches,2,
roasted beef,8707,Crock Pot All Day Roast,1,
roasted beef,17628,Beef Stew Stroganoff,2,
roasted beef,36239,OAMC Freezer to Crockpot Rosemary Pot Roast,1,
roasted beef,50810,Fort Stanwick Bubble and Squeak,0,
roasted beef,11801,Country-Style Pot Roast,1,
roasted beef,51093,Pot-Roasted Beef Dinner,2,
roasted beef,42685,Cal’s Hearty Beef Stew,2,
roasted beef,17275,Slow-Cooker Pot Roast,1,
roasted beef,19882,Curried Mustard Slow Cooker Beef Roast,4,
roasted beef,37111,Chili Pot Roast (Crockpot),1,
roasted beef,55529,Italian-Style Bread Stuffing,0,
roasted beef,49027,Stovies,0,
roasted beef,38721,Randy's Most Excellent Eye of Round,0,
roasted beef,33147,Fiesta Eye of Round Roast,0,
roasted beef,39336,Mexican Hash,0,
turkey,10565,Herbed Turkey Breast With Orange Sauce - Crock Pot,5,
turkey,45240,Stir Fry Turkey with Veggies,5,
turkey,4910,Chili-Lime Baked Turkey,5,
turkey,14853,Deep-Dish Turkey Pot Pie,5,
turkey,5066,Slow Cooker Turkey and Stuffing,5,
turkey,55775,Turkey Brine,5,
turkey,39935,Turkey Sweet Potato Supper,5,
turkey,13811,Hot Turkey Sandwiches,5,
turkey,2617,Hearty Turkey Noodle Soup,5,
turkey,21765,Turkey Roll-Ups (Oamc),5,
turkey,53156,Turkey and Dressing Dinner,5,
turkey,21480,Mesquite Grilled Cajun Turkey,5,
turkey,39453,Hot Pepper Turkey Marinate,5,
turkey,33666,Cranberry Crock Pot Turkey,5,
turkey,13809,Turkey Manhattan,5,
turkey,53344,Spicy Turkey Shepherd's Pie,5,
turkey,9894,Rotisserie  Turkey,5,
turkey,5200,Hot Roasted Turkey Mountain (Hot Turkey Sandwich),5,
turkey,43946,Turkey 911 - Tips and Tricks for Holiday Disasters!,5,
turkey,37267,Three Bean Turkey Chili,5,
turkey,10101,Summer Turkey Sandwiches,5,
turkey,26405,Super Turkey Sandwiches,5,
turkey,51696,Turkey Chili,5,
turkey,50839,Plain Old Turkey Brine,5,
turkey,52322,Pineapple Rum Turkey Kabobs,5,
turkey,51616,Healthy Turkey Bacon Melts,5,
turkey,39302,Iranian Haleem,3,
turkey,20542,Turkey Brine,4,
turkey,49449,Apricot Turkey Breast,5,
turkey,3443,Turkey and Cabbage Casserole,4,
turkey,38419,Open Faced Turkey Sandwich 100 Calorie Snack,5,
turkey,17923,Open-Faced Turkey Pot Pie,5,
turkey,30383,Italian Turkey Sandwiches,5,
turkey,41507,Turkey Sloppy Joe,5,
turkey,28917,Turkey Stuffed Bell Peppers,5,
turkey,12035,Turkey Chili,5,
turkey,32085,Hot Roasted Turkey Mountain,5,
turkey,55401,Turkey and Stuffing Casserole,5,
turkey,29772,Turkey Ball Soup,5,
turkey,1037,Grilled Turkey Tenderloins,5,
turkey,12027,Slim Turkey Sloppy Jose's,5,
turkey,50823,Day After Turkey Biscuit Cups,5,
turkey,44308,Thai Turkey Lettuce Wraps,5,
turkey,19603,Turkey Cutlets With Tomato-Caper Sauce,5,
turkey,32529,Crock Pot Turkey With Stuffing,5,
turkey,31582,Rice-A-Roni Turkey Casserole,5,
turkey,47620,&quot;the Gobbler&quot; Copycat Turkey Sandwich,5,
turkey,31327,Tangy Turkey Tenderloins,5,
turkey,32785,Barbecued Turkey on a Bun,5,
turkey,49778,Turkey Chili,5,
turkey,21142,Three-Ingredient Turkey,5,
turkey,37581,Turkey Hash,5,
turkey,18693,Tasty Turkey Pita,5,
turkey,51447,Bloody Turkey Medallions,5,
turkey,54254,Spicy Turkey Sausage,5,
turkey,47576,Rich Pan Gravy for Turkey,5,
turkey,46652,Green Turkey Chili,5,
turkey,47235,Wild Rice and Turkey Soup,5,
turkey,43755,Da Green's Golosh,2,
turkey,56012,Healthy Apple Turkey Breakfast Patties,3,
turkey,38335,Pilgrim's Pie,1,
turkey,1209,Turkey Pot Pie With Stuffing Crust (Using Leftovers),4,
turkey,25421,Cheesy Broccoli Rice &amp; Turkey,4,
turkey,53937,Turkey Stir-Fry Supper,4,
turkey,38997,Healthy Turkey Veggie Pasta,4,
turkey,30892,Mu Shu Turkey Wraps,4,
turkey,19220,Crock Pot Cranberry Turkey Tenderloin,4,
turkey,22966,Hoisin Smoked Turkey Spirals,4,
turkey,50664,Turkey Dripping Gravy,4,
turkey,27868,Turkey and Cranberry Puree for Babies.,4,
turkey,29106,Turkey Tidbits,5,
turkey,49214,Grilled Teriyaki-Orange Turkey Breast,4,
turkey,32530,Turkey Paprikash,4,
turkey,50311,Stuffed Turkey Burgers,4,
turkey,55728,Turkey Hash,4,
turkey,24475,Thanksgiving in a Pan,2,
turkey,7072,Chunky Turkey Vegetable Chili (Crock Pot),4,
turkey,3494,Southern Style Turkey Pot Pie,4,
turkey,30123,Herbed Turkey Breast,4,
turkey,23199,Turkey Tenderloins &amp; Apricot Sauce,4,
turkey,4215,Creamy Crock Pot Turkey Soup,4,
turkey,961,Turkey Gravy,4,
turkey,2884,Swiss Turkey Wrap With Fresh Basil,5,
turkey,17597,Grilled Turkey Breast With Cran-Apple Cremini Stuffing,5,
turkey,14690,Incredible Turkey Chili,5,
turkey,39715,Turkey Sloppy Joes,5,
turkey,46099,Egg White &amp; Turkey Scramble,5,
turkey,40385,Asian Turkey Lettuce Wraps,5,
